date,home_team,away_team,home_score,away_score,tournament,year,month,result
2012-06-05,Austria,Romania,0,0,Friendly,2012,6,D
2012-06-05,France,Estonia,4,0,Friendly,2012,6,W
2012-06-05,Philippines,Indonesia,2,2,Friendly,2012,6,D
2012-06-05,Sweden,Serbia,2,1,Friendly,2012,6,W
2012-06-05,Turkey,Ukraine,2,0,Friendly,2012,6,W
2012-06-07,Belarus,Lithuania,1,1,Friendly,2012,6,D
2012-06-08,Bahrain,Kuwait,1,1,Friendly,2012,6,D
2012-06-08,China Pr,Vietnam,3,0,Friendly,2012,6,W
2012-06-08,Singapore,Malaysia,2,2,Friendly,2012,6,D
2012-06-08,Costa Rica,El Salvador,2,2,FIFA World Cup qualification,2012,6,D
2012-06-08,Cuba,Canada,0,1,FIFA World Cup qualification,2012,6,L
2012-06-08,Honduras,Panama,0,2,FIFA World Cup qualification,2012,6,L
2012-06-08,Jamaica,Guatemala,2,1,FIFA World Cup qualification,2012,6,W
2012-06-08,Japan,Jordan,6,0,FIFA World Cup qualification,2012,6,W
2012-06-08,Lebanon,Uzbekistan,1,1,FIFA World Cup qualification,2012,6,D
2012-06-08,Mexico,Guyana,3,1,FIFA World Cup qualification,2012,6,W
2012-06-08,Oman,Australia,0,0,FIFA World Cup qualification,2012,6,D
2012-06-08,Qatar,South Korea,1,4,FIFA World Cup qualification,2012,6,L
2012-06-08,United States,Antigua And Barbuda,3,1,FIFA World Cup qualification,2012,6,W
2012-06-09,Brazil,Argentina,3,4,Friendly,2012,6,L
2012-06-09,French Guiana,Suriname,2,1,Friendly,2012,6,W
2012-06-09,Bolivia,Paraguay,3,1,FIFA World Cup qualification,2012,6,W
2012-06-09,Botswana,South Africa,1,1,FIFA World Cup qualification,2012,6,D
2012-06-09,Cape Verde,Tunisia,1,2,FIFA World Cup qualification,2012,6,L
2012-06-09,Congo,Niger,1,0,FIFA World Cup qualification,2012,6,W
2012-06-09,Equatorial Guinea,Sierra Leone,2,2,FIFA World Cup qualification,2012,6,D
2012-06-09,Gabon,Burkina Faso,1,0,FIFA World Cup qualification,2012,6,W
2012-06-09,Malawi,Nigeria,1,1,FIFA World Cup qualification,2012,6,D
2012-06-09,Morocco,Ivory Coast,2,2,FIFA World Cup qualification,2012,6,D
2012-06-09,Namibia,Kenya,1,0,FIFA World Cup qualification,2012,6,W
2012-06-09,Uganda,Senegal,1,1,FIFA World Cup qualification,2012,6,D
2012-06-09,Venezuela,Chile,0,2,FIFA World Cup qualification,2012,6,L
2012-06-09,Zambia,Ghana,1,0,FIFA World Cup qualification,2012,6,W
2012-06-10,Hong Kong,Vietnam,1,2,Friendly,2012,6,L
2012-06-10,Dr Congo,Togo,2,0,FIFA World Cup qualification,2012,6,W
2012-06-10,Ecuador,Colombia,1,0,FIFA World Cup qualification,2012,6,W
2012-06-10,Ethiopia,Central African Republic,2,0,FIFA World Cup qualification,2012,6,W
2012-06-10,Guinea,Egypt,2,3,FIFA World Cup qualification,2012,6,L
2012-06-10,Lesotho,Sudan,0,0,FIFA World Cup qualification,2012,6,D
2012-06-10,Liberia,Angola,0,0,FIFA World Cup qualification,2012,6,D
2012-06-10,Libya,Cameroon,2,1,FIFA World Cup qualification,2012,6,W
2012-06-10,Mali,Algeria,2,1,FIFA World Cup qualification,2012,6,W
2012-06-10,Mozambique,Zimbabwe,0,0,FIFA World Cup qualification,2012,6,D
2012-06-10,Rwanda,Benin,1,1,FIFA World Cup qualification,2012,6,D
2012-06-10,Tanzania,Gambia,2,1,FIFA World Cup qualification,2012,6,W
2012-06-10,Uruguay,Peru,4,2,FIFA World Cup qualification,2012,6,W
2012-06-12,Bahrain,Kuwait,0,1,Friendly,2012,6,L
2012-06-12,Malaysia,Singapore,2,0,Friendly,2012,6,W
2012-06-12,Philippines,Guam,3,0,Friendly,2012,6,W
2012-06-12,Antigua And Barbuda,Jamaica,0,0,FIFA World Cup qualification,2012,6,D
2012-06-12,Australia,Japan,1,1,FIFA World Cup qualification,2012,6,D
2012-06-12,Canada,Honduras,0,0,FIFA World Cup qualification,2012,6,D
2012-06-12,El Salvador,Mexico,1,2,FIFA World Cup qualification,2012,6,L
2012-06-12,Guatemala,United States,1,1,FIFA World Cup qualification,2012,6,D
2012-06-12,Guyana,Costa Rica,0,4,FIFA World Cup qualification,2012,6,L
2012-06-12,Iran,Qatar,0,0,FIFA World Cup qualification,2012,6,D
2012-06-12,Iraq,Oman,1,1,FIFA World Cup qualification,2012,6,D
2012-06-12,South Korea,Lebanon,3,0,FIFA World Cup qualification,2012,6,W
2012-06-12,Panama,Cuba,1,0,FIFA World Cup qualification,2012,6,W
2012-06-15,South Africa,Gabon,3,0,Friendly,2012,6,W
2012-06-15,Algeria,Gambia,4,1,African Cup of Nations qualification,2012,6,W
2012-06-15,Egypt,Central African Republic,2,3,African Cup of Nations qualification,2012,6,L
2012-06-16,Cameroon,Guinea-Bissau,1,0,African Cup of Nations qualification,2012,6,W
2012-06-16,Cape Verde,Madagascar,3,1,African Cup of Nations qualification,2012,6,W
2012-06-16,Malawi,Chad,2,0,African Cup of Nations qualification,2012,6,W
2012-06-16,Namibia,Liberia,0,0,African Cup of Nations qualification,2012,6,D
2012-06-16,Nigeria,Rwanda,2,0,African Cup of Nations qualification,2012,6,W
2012-06-16,Sierra Leone,São Tomé And Príncipe,4,2,African Cup of Nations qualification,2012,6,W
2012-06-16,Uganda,Congo,4,0,African Cup of Nations qualification,2012,6,W
2012-06-17,Benin,Ethiopia,1,1,African Cup of Nations qualification,2012,6,D
2012-06-17,Dr Congo,Seychelles,3,0,African Cup of Nations qualification,2012,6,W
2012-06-17,Togo,Kenya,1,0,African Cup of Nations qualification,2012,6,W
2012-06-17,Zimbabwe,Burundi,1,0,African Cup of Nations qualification,2012,6,W
2012-06-18,Saudi Arabia,Morocco,4,0,Friendly,2012,6,W
2012-06-18,Yemen,Palestine,1,2,Friendly,2012,6,L
2012-06-27,Lebanon,Sudan,0,2,Arab Cup,2012,6,L
2012-06-30,Central African Republic,Egypt,1,1,African Cup of Nations qualification,2012,6,D
2012-07-06,Malawi,Zambia,1,0,Friendly,2012,7,W
2012-07-07,British Virgin Islands,Anguilla,1,0,Friendly,2012,7,W
2012-07-10,South Sudan,Uganda,2,2,Friendly,2012,7,D
2012-07-12,Kenya,Botswana,3,1,Friendly,2012,7,W
2012-07-16,Botswana,Zimbabwe,1,0,Friendly,2012,7,W
2012-07-17,Zimbabwe,Lesotho,5,3,Friendly,2012,7,W
2012-07-18,Botswana,Lesotho,0,0,Friendly,2012,7,D
2012-08-08,Zambia,Zimbabwe,2,1,Friendly,2012,8,W
2012-08-11,El Salvador,Guatemala,1,0,Friendly,2012,8,W
2012-08-13,Jordan,Uzbekistan,0,1,Friendly,2012,8,L
2012-08-14,Burkina Faso,Togo,3,0,Friendly,2012,8,W
2012-08-14,Liechtenstein,Andorra,1,0,Friendly,2012,8,W
2012-08-14,San Marino,Malta,2,3,Friendly,2012,8,L
2012-08-15,Albania,Moldova,0,0,Friendly,2012,8,D
2012-08-15,Angola,Mozambique,2,0,Friendly,2012,8,W
2012-08-15,Armenia,Belarus,1,2,Friendly,2012,8,L
2012-08-15,Austria,Turkey,2,0,Friendly,2012,8,W
